Best Cost, Avg Cost
902338.8819441805,989186.0660569508
899336.157974714,984584.3207838254
899336.157974714,964648.2039108372
899336.157974714,990836.4180288006
899336.157974714,987858.4659241812
899336.157974714,982889.542829007
899336.157974714,986661.2678346393
899336.157974714,968113.1961488797
899336.157974714,961894.891207002
899336.157974714,991110.8033566358
899336.157974714,974034.0111797712
899336.157974714,989865.74014424
899336.157974714,980329.2662513584
899336.157974714,980827.5369085068
899336.157974714,971076.5848822746
899336.157974714,980099.9996195189
899336.157974714,979727.7902747069
899336.157974714,976762.6442228225
899336.157974714,989259.2921702994
899336.1579747138,985638.3675533487
899336.1579747138,973106.708307864
899336.1579747138,989056.070147374
899336.1579747138,976218.2307815559
899336.1579747138,990668.9403941658
899336.1579747138,967228.4277378422
899336.1579747135,963342.2093367083
899336.1579747135,971587.6148129482
899336.1579747135,988727.1659132179
899336.1579747135,980289.887186344
895147.5270992366,968280.3081718856
895147.5270992363,978511.8222567275
895147.5270992363,977760.2629254345
895147.5270992363,968925.0385716953
895147.5270992363,980674.3178656521
895147.5270992363,975606.0852805605
895147.5270992363,983703.7447858108
895147.5270992363,982336.2669679692
895147.5270992363,968683.8675735283
895147.5270992363,970014.152911936
895147.5270992363,962630.3885991318
895147.5270992363,967288.1298463013
895147.5270992363,957818.6049467218
895147.5270992363,969028.1805172841
895147.5270992363,982338.1126086909
895147.5270992363,976524.8952277285
895147.5270992363,990039.2730829993
895147.5270992363,978928.4572562731
895147.5270992363,978059.6542124925
895147.527099236,972389.5704772513
895147.527099236,973088.8414683867
895147.527099236,978002.3898915682
895147.527099236,966690.0225420641
895147.527099236,970673.2722681733
895147.527099236,970776.2442328988
895147.527099236,979870.5088442757
895147.527099236,969364.3404002967
895147.527099236,972951.9479159208
895147.527099236,963968.2779745694
895147.527099236,967156.8906568097
895147.527099236,972230.6629526237
895147.527099236,975183.2549450276
894984.6384114897,961229.6364743779
894984.6384114897,966797.9189523743
894984.6384114897,963950.5018053204
894984.6384114897,968186.4780384882
894984.6384114897,962513.3456833496
894984.6384114897,966380.4907776456
894984.6384114897,981806.6370738182
894984.6384114897,961499.5840812915
894984.6384114897,958045.1800235977
894984.6384114897,964573.1797225474
894984.6384114897,968394.627046813
894984.6384114897,968441.9806573252
894984.6384114897,970376.2187092076
894984.6384114897,963890.9178517653
894984.6384114897,979192.321793777
894984.6384114897,956392.5770423046
894984.6384114897,969645.5642342273
894984.6384114897,965771.1869540804
894984.6384114897,963738.8587915732
894984.6384114894,959795.6781441713
894890.5330920116,966413.4374679349
894890.5330920116,977046.2651202834
892417.3808644445,967934.6607993566
892417.3808644445,969065.4982026088
892417.3808644445,967683.787174781
892417.3808644445,965325.493251006
892417.3808644445,960984.4178142559
892417.3808644445,959406.5430195988
892417.3808644445,973569.5460806782
892417.3808644445,965145.3787251414
892417.3808644445,968670.7785301675
892417.3808644445,953353.6029251361
892417.3808644444,963081.1071891045
892417.3808644444,957652.5765540898
892417.3808644444,967809.9477966779
892417.3808644444,971498.3123707147
892417.3808644444,964840.93701264
892417.3808644444,957801.9182803199
892417.3808644444,973862.763167533
892417.3808644444,956202.7064148516
892417.3808644444,960536.5900612037
892417.3808644444,978452.5758937746
892417.3808644442,968585.8456358964
892417.3808644442,962384.8703788284
892417.3808644442,979490.8002618449
892417.3808644442,976218.201777051
892417.3808644442,964341.7941372909
892417.3808644442,959314.067661691
892417.3808644442,962556.5492155147
892417.3808644442,982807.2406029162
892417.3808644442,976816.0771555341
892417.3808644442,978729.2978876197
892417.3808644442,969646.8997989057
892417.3808644442,958141.3733714187
892417.3808644442,968273.4485968591
892417.3808644442,953077.8470440044
892417.3808644442,970859.2845418853
892417.3808644442,977498.2099826214
892417.3808644442,968097.1923532439
892417.3808644442,968073.2685370912
892417.3808644442,971641.8106508729
892417.3808644442,969328.9829161534
892417.3808644442,978995.1444944107
892417.3808644442,974583.4564572558
892417.3808644442,963600.2107141714
892417.3808644442,970889.5667207987
892417.3808644442,974769.1254324132
892417.3808644442,979540.2493906851
892417.3808644442,965147.5452091444
892417.3808644442,975567.4331615084
892417.3808644442,961285.3227928415
892417.3808644442,962544.7798934296
892417.3808644442,972533.7389938958
892417.3808644442,977617.3207591169
892417.3808644442,975470.7102600021
892417.3808644442,974557.9967775394
892417.3808644442,975555.6108094039
892417.3808644442,978507.9496773892
892417.3808644442,977305.3735259768
892417.3808644442,978203.0678974591
892417.3808644442,970855.0178904774
892417.3808644442,963812.9748131107
892417.3808644442,966502.5719718796
892417.3808644442,967311.6736717038
892417.3808644442,967481.8136819745
892417.3808644442,974631.257004813
892417.3808644442,978824.5496184527
892417.3808644442,983739.44284325
892417.3808644442,981816.644746142
892417.3808644442,975975.7625076604
892417.3808644442,971613.5379853882
892417.3808644442,975036.9208734013
892417.3808644442,983517.4227493554
892417.3808644442,981528.1759232564
892417.3808644442,977597.23278396
892417.3808644442,971147.8227543336
892417.3808644442,978798.4425498352
892417.3808644442,968223.7561535243
892417.3808644442,976454.4443430175
892417.3808644442,963667.925465403
892417.3808644442,983895.8568610857
892417.3808644442,961304.2506126758
892417.3808644442,986505.6178910845
892417.3808644442,983220.6273274599
892417.3808644442,969660.0745772279
892417.3808644442,986112.8449899373
892417.3808644442,980315.771208433
892417.3808644442,968435.6553179573
892417.3808644442,979228.186283507
892417.3808644442,972494.2370466578
892417.3808644442,978619.0382484739
892417.3808644442,971259.8052892275
892417.3808644442,964838.9592202121
892417.3808644442,983530.9958946661
892417.3808644442,967200.7911058286
892417.3808644442,978504.664831483
892417.3808644442,975910.5547653675
892417.3808644442,985723.4033145872
892417.3808644442,974995.0052403666
892417.3808644442,991259.2970496176
892417.3808644442,970673.2776981556
892417.3808644442,995224.0357529618
892417.3808644442,981714.1719817866
892417.3808644442,993543.4189544492
892417.3808644442,982070.8767913004
892417.3808644442,976851.670696496
892417.3808644442,986494.150167312
892417.3808644442,977855.0504867999
892417.3808644442,977995.1013312697
892417.3808644442,982350.5524751613
892417.3808644442,981330.0793869108
892417.3808644442,984056.4773137406
892417.3808644442,987131.119868385
892417.3808644442,977731.5268353407
892417.3808644442,982929.4989771727
892417.3808644442,977580.5873302752
